fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
134,bus,0.62,1,1285,245,1410,367,N/A,0.0,0,0,0,0,N/A
134,car,0.52,18,1414,320,1510,378,N/A,0.0,0,0,0,0,N/A
134,person,0.81,20,169,234,252,467,N/A,0.0,0,0,0,0,N/A
135,truck,0.51,1,1284,245,1408,367,N/A,0.0,0,0,0,0,N/A
135,car,0.47,18,1410,320,1509,378,N/A,0.0,0,0,0,0,N/A
135,person,0.81,20,175,240,260,468,N/A,0.0,0,0,0,0,N/A
136,truck,0.47,1,1283,245,1406,366,N/A,0.0,0,0,0,0,N/A
136,car,0.46,18,1410,321,1509,378,N/A,0.0,0,0,0,0,N/A
136,person,0.80,20,177,242,268,469,N/A,0.0,0,0,0,0,N/A
137,bus,0.57,1,1283,245,1405,366,N/A,0.0,0,0,0,0,N/A
137,car,0.46,18,1409,321,1509,378,N/A,0.0,0,0,0,0,N/A
137,person,0.81,20,183,242,273,468,N/A,0.0,0,0,0,0,N/A
138,truck,0.50,1,1283,245,1404,366,N/A,0.0,0,0,0,0,N/A
138,car,0.46,18,1411,321,1509,379,N/A,0.0,0,0,0,0,N/A
138,person,0.82,20,188,244,283,467,N/A,0.0,0,0,0,0,N/A
139,truck,0.51,1,1282,246,1402,366,N/A,0.0,0,0,0,0,N/A
139,car,0.46,18,1416,322,1509,378,N/A,0.0,0,0,0,0,N/A
139,person,0.82,20,192,249,285,466,N/A,0.0,0,0,0,0,N/A
140,bus,0.60,1,1281,246,1400,366,N/A,0.0,0,0,0,0,N/A
140,car,0.49,18,1422,322,1509,379,N/A,0.0,0,0,0,0,N/A
140,person,0.83,20,194,253,286,466,N/A,0.0,0,0,0,0,N/A
141,truck,0.61,1,1281,246,1400,365,N/A,0.0,0,0,0,0,N/A
141,car,0.45,18,1421,322,1509,379,N/A,0.0,0,0,0,0,N/A
141,person,0.83,20,196,258,287,467,N/A,0.0,0,0,0,0,N/A
142,truck,0.60,1,1280,246,1398,364,N/A,0.0,0,0,0,0,N/A
142,car,0.48,18,1423,322,1508,379,N/A,0.0,0,0,0,0,N/A
142,person,0.81,20,201,251,288,468,N/A,0.0,0,0,0,0,N/A
143,truck,0.67,1,1278,246,1396,364,N/A,0.0,0,0,0,0,N/A
143,car,0.48,18,1424,321,1506,379,N/A,0.0,0,0,0,0,N/A
143,person,0.79,20,205,245,289,467,N/A,0.0,0,0,0,0,N/A
144,truck,0.61,1,1277,246,1394,364,N/A,0.0,0,0,0,0,N/A
144,car,0.46,18,1424,321,1504,378,N/A,0.0,0,0,0,0,N/A
144,person,0.76,20,212,239,290,465,N/A,0.0,0,0,0,0,N/A
145,truck,0.59,1,1276,247,1393,365,N/A,0.0,0,0,0,0,N/A
145,car,0.49,18,1424,321,1506,379,N/A,0.0,0,0,0,0,N/A
145,person,0.81,20,221,242,293,463,N/A,0.0,0,0,0,0,N/A
146,truck,0.61,1,1276,246,1392,364,N/A,0.0,0,0,0,0,N/A
146,car,0.51,18,1424,321,1508,379,N/A,0.0,0,0,0,0,N/A
146,person,0.86,20,227,239,294,461,N/A,0.0,0,0,0,0,N/A
147,truck,0.60,1,1274,246,1392,365,N/A,0.0,0,0,0,0,N/A
147,car,0.50,18,1425,322,1508,379,N/A,0.0,0,0,0,0,N/A
147,person,0.89,20,230,238,297,459,N/A,0.0,0,0,0,0,N/A
148,truck,0.62,1,1274,247,1391,365,N/A,0.0,0,0,0,0,N/A
148,car,0.54,18,1425,322,1506,379,N/A,0.0,0,0,0,0,N/A
148,person,0.73,20,234,239,303,460,N/A,0.0,0,0,0,0,N/A
149,truck,0.66,1,1274,248,1390,364,N/A,0.0,0,0,0,0,N/A
149,car,0.56,18,1426,322,1505,379,N/A,0.0,0,0,0,0,N/A
149,person,0.58,20,236,242,308,461,N/A,0.0,0,0,0,0,N/A
150,truck,0.63,1,1274,248,1390,363,N/A,0.0,0,0,0,0,N/A
150,car,0.57,18,1426,322,1504,379,N/A,0.0,0,0,0,0,N/A
150,person,0.75,20,240,239,310,460,N/A,0.0,0,0,0,0,N/A
150,car,0.43,23,1381,323,1429,365,N/A,0.0,0,0,0,0,N/A
151,bus,0.64,1,1273,249,1389,363,N/A,0.0,0,0,0,0,N/A
151,car,0.59,18,1426,322,1502,379,N/A,0.0,0,0,0,0,N/A
151,person,0.77,20,242,240,315,460,N/A,0.0,0,0,0,0,N/A
151,car,0.45,23,1380,323,1429,365,N/A,0.0,0,0,0,0,N/A
152,truck,0.65,1,1273,249,1387,362,N/A,0.0,0,0,0,0,N/A
152,car,0.59,18,1426,322,1499,379,N/A,0.0,0,0,0,0,N/A
152,person,0.78,20,244,241,319,460,N/A,0.0,0,0,0,0,N/A
152,car,0.40,23,1379,323,1429,365,N/A,0.0,0,0,0,0,N/A
153,truck,0.71,1,1272,249,1386,362,N/A,0.0,0,0,0,0,N/A
153,car,0.59,18,1427,322,1499,378,N/A,0.0,0,0,0,0,N/A
153,person,0.80,20,244,243,323,460,N/A,0.0,0,0,0,0,N/A
153,car,0.42,23,1378,324,1429,365,N/A,0.0,0,0,0,0,N/A
154,truck,0.69,1,1272,249,1385,362,N/A,0.0,0,0,0,0,N/A
154,car,0.58,18,1427,322,1498,378,N/A,0.0,0,0,0,0,N/A
154,person,0.78,20,244,248,328,460,N/A,0.0,0,0,0,0,N/A
154,car,0.45,23,1378,324,1429,365,N/A,0.0,0,0,0,0,N/A
155,bus,0.68,1,1272,249,1384,362,N/A,0.0,0,0,0,0,N/A
155,car,0.57,18,1427,323,1497,378,N/A,0.0,0,0,0,0,N/A
155,person,0.79,20,248,249,330,459,N/A,0.0,0,0,0,0,N/A
155,car,0.47,23,1378,324,1428,365,N/A,0.0,0,0,0,0,N/A
155,truck,0.50,25,1272,250,1385,363,N/A,0.0,0,0,0,0,N/A
156,bus,0.69,1,1272,250,1383,362,N/A,0.0,0,0,0,0,N/A
156,car,0.59,18,1427,323,1498,378,N/A,0.0,0,0,0,0,N/A
156,person,0.77,20,250,247,331,456,N/A,0.0,0,0,0,0,N/A
156,car,0.48,23,1378,324,1427,364,N/A,0.0,0,0,0,0,N/A
157,bus,0.63,1,1271,251,1381,362,N/A,0.0,0,0,0,0,N/A
157,car,0.58,18,1427,323,1500,378,N/A,0.0,0,0,0,0,N/A
157,person,0.78,20,258,245,334,455,N/A,0.0,0,0,0,0,N/A
157,car,0.47,23,1378,324,1427,364,N/A,0.0,0,0,0,0,N/A
158,bus,0.61,1,1269,251,1381,362,N/A,0.0,0,0,0,0,N/A
158,car,0.59,18,1426,324,1503,379,N/A,0.0,0,0,0,0,N/A
158,person,0.82,20,265,245,338,455,N/A,0.0,0,0,0,0,N/A
158,car,0.44,23,1377,324,1426,363,N/A,0.0,0,0,0,0,N/A
158,truck,0.44,26,1269,251,1384,363,N/A,0.0,0,0,0,0,N/A
159,car,0.60,18,1426,324,1503,379,N/A,0.0,0,0,0,0,N/A
159,person,0.83,20,273,242,344,455,N/A,0.0,0,0,0,0,N/A
160,car,0.59,18,1425,324,1504,379,N/A,0.0,0,0,0,0,N/A
160,person,0.87,20,280,241,349,454,N/A,0.0,0,0,0,0,N/A
160,truck,0.65,1,1269,251,1380,361,N/A,0.0,0,0,0,0,N/A
161,car,0.58,18,1425,324,1504,379,N/A,0.0,0,0,0,0,N/A
161,person,0.80,20,286,240,353,454,N/A,0.0,0,0,0,0,N/A
161,truck,0.63,1,1269,251,1379,361,N/A,0.0,0,0,0,0,N/A
162,car,0.57,18,1425,324,1504,379,N/A,0.0,0,0,0,0,N/A
162,person,0.78,20,292,242,358,453,N/A,0.0,0,0,0,0,N/A
162,truck,0.64,1,1267,252,1378,360,N/A,0.0,0,0,0,0,N/A
163,car,0.57,18,1425,324,1504,379,N/A,0.0,0,0,0,0,N/A
163,person,0.74,20,293,247,365,452,N/A,0.0,0,0,0,0,N/A
163,truck,0.66,1,1266,252,1377,360,N/A,0.0,0,0,0,0,N/A
164,car,0.57,18,1425,324,1505,379,N/A,0.0,0,0,0,0,N/A
164,person,0.67,20,295,250,371,451,N/A,0.0,0,0,0,0,N/A
164,truck,0.68,1,1266,252,1375,360,N/A,0.0,0,0,0,0,N/A
165,car,0.58,18,1425,324,1505,379,N/A,0.0,0,0,0,0,N/A
165,person,0.76,20,297,256,381,450,N/A,0.0,0,0,0,0,N/A
165,truck,0.63,1,1266,253,1374,360,N/A,0.0,0,0,0,0,N/A
166,car,0.58,18,1425,324,1505,379,N/A,0.0,0,0,0,0,N/A
166,person,0.79,20,302,259,384,451,N/A,0.0,0,0,0,0,N/A
166,truck,0.56,1,1265,253,1373,360,N/A,0.0,0,0,0,0,N/A
167,car,0.58,18,1425,324,1507,379,N/A,0.0,0,0,0,0,N/A
167,person,0.80,20,305,263,385,452,N/A,0.0,0,0,0,0,N/A
167,truck,0.61,1,1264,253,1372,360,N/A,0.0,0,0,0,0,N/A
168,car,0.58,18,1425,324,1506,379,N/A,0.0,0,0,0,0,N/A
168,person,0.81,20,306,265,387,452,N/A,0.0,0,0,0,0,N/A
168,truck,0.60,1,1264,253,1372,360,N/A,0.0,0,0,0,0,N/A
169,car,0.60,18,1425,324,1506,379,N/A,0.0,0,0,0,0,N/A
169,person,0.77,20,309,261,389,453,N/A,0.0,0,0,0,0,N/A
169,truck,0.57,1,1263,254,1370,359,N/A,0.0,0,0,0,0,N/A
170,car,0.60,18,1425,324,1506,379,N/A,0.0,0,0,0,0,N/A
170,person,0.78,20,313,260,392,454,N/A,0.0,0,0,0,0,N/A
170,truck,0.59,1,1262,254,1369,359,N/A,0.0,0,0,0,0,N/A
171,car,0.60,18,1425,324,1506,379,N/A,0.0,0,0,0,0,N/A
171,person,0.76,20,317,257,395,453,N/A,0.0,0,0,0,0,N/A
171,truck,0.63,1,1260,255,1368,359,N/A,0.0,0,0,0,0,N/A
172,car,0.61,18,1425,324,1506,380,N/A,0.0,0,0,0,0,N/A
172,person,0.76,20,324,255,397,453,N/A,0.0,0,0,0,0,N/A
172,truck,0.62,1,1259,255,1367,359,N/A,0.0,0,0,0,0,N/A
172,car,0.40,23,1381,325,1429,363,N/A,0.0,0,0,0,0,N/A
173,car,0.60,18,1425,324,1506,380,N/A,0.0,0,0,0,0,N/A
173,person,0.78,20,332,262,397,450,N/A,0.0,0,0,0,0,N/A
173,truck,0.59,1,1257,255,1366,359,N/A,0.0,0,0,0,0,N/A
173,car,0.44,27,1355,323,1400,359,N/A,0.0,0,0,0,0,N/A
174,car,0.60,18,1424,324,1506,380,N/A,0.0,0,0,0,0,N/A
174,person,0.81,20,339,254,399,448,N/A,0.0,0,0,0,0,N/A
174,truck,0.56,1,1257,255,1365,359,N/A,0.0,0,0,0,0,N/A
174,car,0.46,27,1355,322,1400,359,N/A,0.0,0,0,0,0,N/A
175,car,0.62,18,1424,324,1507,380,N/A,0.0,0,0,0,0,N/A
175,person,0.77,20,341,248,403,446,N/A,0.0,0,0,0,0,N/A
175,truck,0.55,1,1256,255,1363,359,N/A,0.0,0,0,0,0,N/A
175,car,0.48,27,1354,322,1400,359,N/A,0.0,0,0,0,0,N/A
175,bus,0.55,28,1256,255,1364,357,N/A,0.0,0,0,0,0,N/A
176,car,0.61,18,1424,324,1507,380,N/A,0.0,0,0,0,0,N/A
176,person,0.57,20,342,249,405,447,N/A,0.0,0,0,0,0,N/A
176,truck,0.60,1,1255,255,1363,358,N/A,0.0,0,0,0,0,N/A
176,car,0.50,27,1354,322,1400,359,N/A,0.0,0,0,0,0,N/A
177,car,0.62,18,1424,324,1507,380,N/A,0.0,0,0,0,0,N/A
177,person,0.79,20,344,251,408,446,N/A,0.0,0,0,0,0,N/A
177,truck,0.55,1,1253,256,1361,358,N/A,0.0,0,0,0,0,N/A
177,car,0.51,27,1354,322,1400,359,N/A,0.0,0,0,0,0,N/A
178,car,0.62,18,1424,324,1506,380,N/A,0.0,0,0,0,0,N/A
178,person,0.82,20,346,251,412,444,N/A,0.0,0,0,0,0,N/A
178,truck,0.58,1,1252,256,1360,358,N/A,0.0,0,0,0,0,N/A
178,car,0.52,27,1354,323,1401,359,N/A,0.0,0,0,0,0,N/A
178,car,0.41,23,1380,325,1425,363,N/A,0.0,0,0,0,0,N/A
179,car,0.62,18,1424,324,1507,380,N/A,0.0,0,0,0,0,N/A
179,person,0.80,20,347,253,415,445,N/A,0.0,0,0,0,0,N/A
179,truck,0.59,1,1253,256,1358,358,N/A,0.0,0,0,0,0,N/A
179,car,0.53,27,1354,323,1400,359,N/A,0.0,0,0,0,0,N/A
179,car,0.40,23,1381,325,1425,362,N/A,0.0,0,0,0,0,N/A
180,car,0.62,18,1424,324,1508,380,N/A,0.0,0,0,0,0,N/A
180,person,0.79,20,347,254,420,445,N/A,0.0,0,0,0,0,N/A
180,truck,0.62,1,1253,257,1357,358,N/A,0.0,0,0,0,0,N/A
180,car,0.52,27,1354,324,1400,358,N/A,0.0,0,0,0,0,N/A
180,car,0.40,23,1382,326,1425,362,N/A,0.0,0,0,0,0,N/A
181,car,0.61,18,1424,324,1509,380,N/A,0.0,0,0,0,0,N/A
181,person,0.78,20,348,256,422,443,N/A,0.0,0,0,0,0,N/A
181,truck,0.59,1,1253,257,1357,358,N/A,0.0,0,0,0,0,N/A
181,car,0.48,27,1353,324,1399,358,N/A,0.0,0,0,0,0,N/A
181,car,0.40,23,1383,326,1426,363,N/A,0.0,0,0,0,0,N/A
182,car,0.62,18,1425,325,1508,380,N/A,0.0,0,0,0,0,N/A
182,person,0.81,20,349,255,426,442,N/A,0.0,0,0,0,0,N/A
182,truck,0.67,1,1251,258,1356,359,N/A,0.0,0,0,0,0,N/A
182,car,0.48,27,1352,323,1400,358,N/A,0.0,0,0,0,0,N/A
182,car,0.41,23,1384,325,1426,363,N/A,0.0,0,0,0,0,N/A
183,car,0.60,18,1425,325,1506,379,N/A,0.0,0,0,0,0,N/A
183,person,0.76,20,353,254,428,443,N/A,0.0,0,0,0,0,N/A
183,truck,0.74,1,1250,258,1356,358,N/A,0.0,0,0,0,0,N/A
183,car,0.47,27,1351,323,1400,358,N/A,0.0,0,0,0,0,N/A
183,car,0.43,23,1384,325,1427,363,N/A,0.0,0,0,0,0,N/A
184,car,0.61,18,1426,324,1505,379,N/A,0.0,0,0,0,0,N/A
184,person,0.84,20,359,254,431,444,N/A,0.0,0,0,0,0,N/A
184,truck,0.71,1,1249,258,1355,358,N/A,0.0,0,0,0,0,N/A
184,car,0.48,27,1351,324,1401,358,N/A,0.0,0,0,0,0,N/A
184,car,0.41,23,1385,326,1427,363,N/A,0.0,0,0,0,0,N/A
185,car,0.61,18,1426,324,1505,379,N/A,0.0,0,0,0,0,N/A
185,person,0.84,20,362,255,434,444,N/A,0.0,0,0,0,0,N/A
185,truck,0.72,1,1250,259,1353,357,N/A,0.0,0,0,0,0,N/A
185,car,0.45,27,1350,324,1401,358,N/A,0.0,0,0,0,0,N/A
185,car,0.41,23,1385,326,1428,363,N/A,0.0,0,0,0,0,N/A
186,car,0.60,18,1426,324,1504,379,N/A,0.0,0,0,0,0,N/A
186,person,0.84,20,368,253,436,442,N/A,0.0,0,0,0,0,N/A
186,truck,0.70,1,1249,259,1350,358,N/A,0.0,0,0,0,0,N/A
186,car,0.46,27,1350,324,1401,358,N/A,0.0,0,0,0,0,N/A
186,car,0.41,23,1385,326,1428,363,N/A,0.0,0,0,0,0,N/A
187,car,0.60,18,1426,324,1504,379,N/A,0.0,0,0,0,0,N/A
187,person,0.83,20,373,252,440,440,N/A,0.0,0,0,0,0,N/A
187,truck,0.76,1,1248,259,1348,358,N/A,0.0,0,0,0,0,N/A
187,car,0.45,27,1351,325,1401,358,N/A,0.0,0,0,0,0,N/A
188,car,0.60,18,1426,324,1504,379,N/A,0.0,0,0,0,0,N/A
188,person,0.85,20,379,251,444,442,N/A,0.0,0,0,0,0,N/A
188,truck,0.76,1,1246,259,1347,357,N/A,0.0,0,0,0,0,N/A
188,car,0.43,27,1352,325,1401,358,N/A,0.0,0,0,0,0,N/A
189,car,0.60,18,1426,324,1503,379,N/A,0.0,0,0,0,0,N/A
189,person,0.81,20,385,250,446,440,N/A,0.0,0,0,0,0,N/A
189,truck,0.76,1,1246,259,1346,357,N/A,0.0,0,0,0,0,N/A
189,car,0.43,27,1352,325,1401,358,N/A,0.0,0,0,0,0,N/A
190,car,0.61,18,1426,324,1503,379,N/A,0.0,0,0,0,0,N/A
190,person,0.75,20,388,252,451,437,N/A,0.0,0,0,0,0,N/A
190,truck,0.74,1,1246,258,1346,357,N/A,0.0,0,0,0,0,N/A
190,car,0.41,27,1351,325,1401,358,N/A,0.0,0,0,0,0,N/A
191,car,0.60,18,1426,324,1503,379,N/A,0.0,0,0,0,0,N/A
191,person,0.78,20,390,254,457,436,N/A,0.0,0,0,0,0,N/A
191,truck,0.76,1,1245,258,1345,357,N/A,0.0,0,0,0,0,N/A
192,car,0.60,18,1426,324,1504,379,N/A,0.0,0,0,0,0,N/A
192,person,0.77,20,393,261,464,437,N/A,0.0,0,0,0,0,N/A
192,truck,0.70,1,1244,258,1344,356,N/A,0.0,0,0,0,0,N/A
193,car,0.59,18,1425,323,1502,379,N/A,0.0,0,0,0,0,N/A
193,person,0.78,20,396,263,469,435,N/A,0.0,0,0,0,0,N/A
193,truck,0.74,1,1242,259,1343,356,N/A,0.0,0,0,0,0,N/A
194,car,0.60,18,1425,323,1502,379,N/A,0.0,0,0,0,0,N/A
194,person,0.80,20,399,268,471,434,N/A,0.0,0,0,0,0,N/A
194,truck,0.74,1,1243,259,1342,355,N/A,0.0,0,0,0,0,N/A
195,car,0.61,18,1425,323,1502,379,N/A,0.0,0,0,0,0,N/A
195,person,0.79,20,400,274,471,435,N/A,0.0,0,0,0,0,N/A
195,bus,0.69,1,1244,259,1340,355,N/A,0.0,0,0,0,0,N/A
196,car,0.60,18,1425,323,1502,379,N/A,0.0,0,0,0,0,N/A
196,person,0.72,20,401,271,474,437,N/A,0.0,0,0,0,0,N/A
196,bus,0.75,1,1244,260,1339,355,N/A,0.0,0,0,0,0,N/A
196,truck,0.64,29,1244,261,1341,354,N/A,0.0,0,0,0,0,N/A
197,car,0.60,18,1425,323,1503,379,N/A,0.0,0,0,0,0,N/A
197,person,0.75,20,404,272,475,437,N/A,0.0,0,0,0,0,N/A
197,truck,0.71,1,1244,261,1338,354,N/A,0.0,0,0,0,0,N/A
198,car,0.61,18,1425,323,1502,379,N/A,0.0,0,0,0,0,N/A
198,person,0.73,20,408,269,477,436,N/A,0.0,0,0,0,0,N/A
198,truck,0.73,1,1244,262,1338,353,N/A,0.0,0,0,0,0,N/A
199,car,0.60,18,1425,323,1503,379,N/A,0.0,0,0,0,0,N/A
199,person,0.74,20,412,267,479,433,N/A,0.0,0,0,0,0,N/A
199,truck,0.75,1,1243,263,1337,353,N/A,0.0,0,0,0,0,N/A
200,car,0.60,18,1425,323,1504,379,N/A,0.0,0,0,0,0,N/A
200,person,0.81,20,418,266,480,432,N/A,0.0,0,0,0,0,N/A
200,truck,0.79,1,1243,263,1336,353,N/A,0.0,0,0,0,0,N/A
201,car,0.61,18,1425,323,1505,379,N/A,0.0,0,0,0,0,N/A
201,person,0.84,20,423,260,482,432,N/A,0.0,0,0,0,0,N/A
201,truck,0.80,1,1244,262,1335,352,N/A,0.0,0,0,0,0,N/A
202,car,0.61,18,1425,323,1505,379,N/A,0.0,0,0,0,0,N/A
202,person,0.85,20,425,257,486,432,N/A,0.0,0,0,0,0,N/A
202,truck,0.83,1,1245,262,1335,352,N/A,0.0,0,0,0,0,N/A
203,car,0.61,18,1426,323,1506,379,N/A,0.0,0,0,0,0,N/A
203,person,0.81,20,428,255,488,432,N/A,0.0,0,0,0,0,N/A
203,truck,0.78,1,1245,263,1335,352,N/A,0.0,0,0,0,0,N/A
204,car,0.61,18,1426,323,1506,379,N/A,0.0,0,0,0,0,N/A
204,person,0.56,20,432,257,490,430,N/A,0.0,0,0,0,0,N/A
204,truck,0.75,1,1245,263,1335,352,N/A,0.0,0,0,0,0,N/A
205,car,0.60,18,1426,323,1507,379,N/A,0.0,0,0,0,0,N/A
205,person,0.73,20,433,261,492,429,N/A,0.0,0,0,0,0,N/A
205,truck,0.79,1,1245,263,1335,352,N/A,0.0,0,0,0,0,N/A
206,car,0.60,18,1425,323,1507,379,N/A,0.0,0,0,0,0,N/A
206,person,0.72,20,434,261,493,429,N/A,0.0,0,0,0,0,N/A
206,truck,0.76,1,1245,263,1335,353,N/A,0.0,0,0,0,0,N/A
207,car,0.60,18,1425,323,1506,379,N/A,0.0,0,0,0,0,N/A
207,person,0.68,20,435,262,496,430,N/A,0.0,0,0,0,0,N/A
207,truck,0.72,1,1245,264,1334,353,N/A,0.0,0,0,0,0,N/A
208,car,0.60,18,1425,322,1506,379,N/A,0.0,0,0,0,0,N/A
208,person,0.73,20,440,265,498,431,N/A,0.0,0,0,0,0,N/A
208,truck,0.69,1,1246,264,1334,352,N/A,0.0,0,0,0,0,N/A
209,car,0.60,18,1425,322,1506,379,N/A,0.0,0,0,0,0,N/A
209,person,0.77,20,440,267,502,432,N/A,0.0,0,0,0,0,N/A
209,truck,0.66,1,1246,264,1334,351,N/A,0.0,0,0,0,0,N/A
210,car,0.60,18,1425,322,1506,379,N/A,0.0,0,0,0,0,N/A
210,person,0.70,20,441,271,506,432,N/A,0.0,0,0,0,0,N/A
210,truck,0.64,1,1246,265,1334,350,N/A,0.0,0,0,0,0,N/A
211,car,0.60,18,1425,323,1505,379,N/A,0.0,0,0,0,0,N/A
211,person,0.71,20,443,277,508,434,N/A,0.0,0,0,0,0,N/A
211,truck,0.57,1,1245,265,1333,349,N/A,0.0,0,0,0,0,N/A
212,car,0.61,18,1425,322,1504,379,N/A,0.0,0,0,0,0,N/A
212,person,0.74,20,446,279,510,432,N/A,0.0,0,0,0,0,N/A
212,truck,0.52,1,1245,265,1334,349,N/A,0.0,0,0,0,0,N/A
213,car,0.60,18,1425,323,1504,379,N/A,0.0,0,0,0,0,N/A
213,person,0.74,20,450,275,512,430,N/A,0.0,0,0,0,0,N/A
213,truck,0.48,1,1245,265,1329,349,N/A,0.0,0,0,0,0,N/A
214,car,0.59,18,1425,323,1505,379,N/A,0.0,0,0,0,0,N/A
214,person,0.71,20,456,274,514,426,N/A,0.0,0,0,0,0,N/A
214,truck,0.53,1,1245,264,1326,349,N/A,0.0,0,0,0,0,N/A
215,car,0.59,18,1425,323,1506,379,N/A,0.0,0,0,0,0,N/A
215,person,0.76,20,461,271,518,426,N/A,0.0,0,0,0,0,N/A
215,truck,0.47,1,1244,264,1325,349,N/A,0.0,0,0,0,0,N/A
216,car,0.58,18,1425,323,1507,380,N/A,0.0,0,0,0,0,N/A
216,person,0.78,20,464,267,522,426,N/A,0.0,0,0,0,0,N/A
216,truck,0.43,1,1245,263,1326,348,N/A,0.0,0,0,0,0,N/A
217,car,0.58,18,1426,323,1508,380,N/A,0.0,0,0,0,0,N/A
217,person,0.80,20,469,265,524,426,N/A,0.0,0,0,0,0,N/A
217,truck,0.47,1,1245,263,1324,347,N/A,0.0,0,0,0,0,N/A
218,car,0.58,18,1426,323,1509,380,N/A,0.0,0,0,0,0,N/A
218,person,0.79,20,471,265,528,422,N/A,0.0,0,0,0,0,N/A
218,truck,0.47,1,1246,263,1323,347,N/A,0.0,0,0,0,0,N/A
219,car,0.57,18,1427,323,1509,380,N/A,0.0,0,0,0,0,N/A
219,person,0.80,20,472,264,533,419,N/A,0.0,0,0,0,0,N/A
219,truck,0.45,1,1246,263,1322,347,N/A,0.0,0,0,0,0,N/A
220,car,0.58,18,1427,323,1509,380,N/A,0.0,0,0,0,0,N/A
220,person,0.75,20,473,270,536,417,N/A,0.0,0,0,0,0,N/A
220,truck,0.43,1,1246,263,1322,347,N/A,0.0,0,0,0,0,N/A
221,car,0.57,18,1427,323,1508,380,N/A,0.0,0,0,0,0,N/A
221,person,0.75,20,476,273,539,419,N/A,0.0,0,0,0,0,N/A
221,truck,0.44,1,1246,263,1322,347,N/A,0.0,0,0,0,0,N/A
221,car,0.40,27,1350,326,1397,359,N/A,0.0,0,0,0,0,N/A
222,car,0.58,18,1427,323,1506,379,N/A,0.0,0,0,0,0,N/A
222,person,0.77,20,478,275,541,419,N/A,0.0,0,0,0,0,N/A
222,truck,0.40,1,1245,264,1321,347,N/A,0.0,0,0,0,0,N/A
223,car,0.57,18,1427,323,1506,380,N/A,0.0,0,0,0,0,N/A
223,person,0.74,20,481,276,542,415,N/A,0.0,0,0,0,0,N/A
223,truck,0.53,1,1242,265,1319,347,N/A,0.0,0,0,0,0,N/A
224,car,0.57,18,1427,323,1506,380,N/A,0.0,0,0,0,0,N/A
224,person,0.75,20,482,275,542,419,N/A,0.0,0,0,0,0,N/A
224,truck,0.54,1,1241,265,1317,347,N/A,0.0,0,0,0,0,N/A
224,car,0.40,27,1351,326,1397,360,N/A,0.0,0,0,0,0,N/A
225,car,0.57,18,1427,323,1506,379,N/A,0.0,0,0,0,0,N/A
225,person,0.73,20,485,274,544,420,N/A,0.0,0,0,0,0,N/A
225,truck,0.51,1,1240,266,1316,347,N/A,0.0,0,0,0,0,N/A
226,car,0.59,18,1427,323,1506,379,N/A,0.0,0,0,0,0,N/A
226,person,0.75,20,491,275,546,420,N/A,0.0,0,0,0,0,N/A
226,truck,0.50,1,1240,266,1315,347,N/A,0.0,0,0,0,0,N/A
226,car,0.41,27,1351,326,1397,360,N/A,0.0,0,0,0,0,N/A
227,car,0.59,18,1427,323,1506,379,N/A,0.0,0,0,0,0,N/A
227,person,0.75,20,495,273,547,419,N/A,0.0,0,0,0,0,N/A
227,truck,0.48,1,1241,266,1314,346,N/A,0.0,0,0,0,0,N/A
227,car,0.40,27,1351,326,1397,360,N/A,0.0,0,0,0,0,N/A
228,car,0.61,18,1427,323,1506,379,N/A,0.0,0,0,0,0,N/A
228,person,0.79,20,499,273,550,415,N/A,0.0,0,0,0,0,N/A
228,truck,0.50,1,1240,266,1313,346,N/A,0.0,0,0,0,0,N/A
228,car,0.40,27,1351,326,1397,360,N/A,0.0,0,0,0,0,N/A
229,car,0.61,18,1426,323,1505,379,N/A,0.0,0,0,0,0,N/A
229,person,0.79,20,500,269,553,416,N/A,0.0,0,0,0,0,N/A
229,truck,0.57,1,1241,266,1313,346,N/A,0.0,0,0,0,0,N/A
229,car,0.44,27,1350,326,1397,360,N/A,0.0,0,0,0,0,N/A
230,car,0.60,18,1426,323,1506,379,N/A,0.0,0,0,0,0,N/A
230,person,0.75,20,502,267,555,414,N/A,0.0,0,0,0,0,N/A
230,truck,0.55,1,1240,267,1313,346,N/A,0.0,0,0,0,0,N/A
230,car,0.45,27,1350,326,1397,360,N/A,0.0,0,0,0,0,N/A
231,car,0.60,18,1426,323,1506,379,N/A,0.0,0,0,0,0,N/A
231,person,0.74,20,504,270,557,414,N/A,0.0,0,0,0,0,N/A
231,truck,0.65,1,1240,268,1313,346,N/A,0.0,0,0,0,0,N/A
231,car,0.47,27,1350,326,1398,359,N/A,0.0,0,0,0,0,N/A
232,car,0.60,18,1426,322,1504,379,N/A,0.0,0,0,0,0,N/A
232,person,0.76,20,505,273,560,415,N/A,0.0,0,0,0,0,N/A
232,truck,0.63,1,1240,268,1312,346,N/A,0.0,0,0,0,0,N/A
232,car,0.46,27,1351,326,1398,359,N/A,0.0,0,0,0,0,N/A
233,car,0.60,18,1427,322,1502,379,N/A,0.0,0,0,0,0,N/A
233,person,0.75,20,508,274,561,415,N/A,0.0,0,0,0,0,N/A
233,truck,0.64,1,1240,268,1312,346,N/A,0.0,0,0,0,0,N/A
233,car,0.46,27,1351,325,1398,359,N/A,0.0,0,0,0,0,N/A
